fname,sentence,LOC
pr7274_59,14,jord
pr7274_59,31,jordens undergang
pr7274_59,32,kors
pr7274_59,34,korinth
pr7274_59,41,paradis
pr7274_59,44,irak
pr7274_59,44,syri
pr7274_59,49,jord
pr7274_59,80,sodoma
pr7274_59,80,gomorra
pr7274_59,88,paradis
pr7275_59,5,vesterhav
pr7275_59,6,vesterhav
pr7275_59,10,vesterhav
pr7275_59,16,hjordkær kirk
pr7275_59,36,jerusalem
pr7275_59,36,emmaus
pr7275_59,63,folkekirk
pr7275_59,88,vesterhav
pr7275_59,139,hvide sand
pr7280_60,25,facebook
pr7280_60,65,rønnevang
pr7281_60,7,gethseman
pr7281_60,76,gudsr
pr7284_60,65,israel
pr7285_60,21,assisi
pr7285_60,25,itali
pr7285_60,36,assisi
pr7286_60,68,danmark
pr7286_60,69,taastrup
pr7286_60,81,assisi
pr7286_60,85,itali
pr7286_60,96,assisi
pr7288_60,33,taastrup
pr7288_60,44,spani
pr7288_60,48,madrid
pr7289_60,35,rom
pr7290_60,12,tyskland
pr7290_60,12,rødby
pr7291_60,5,israel
pr7291_60,30,korazin
pr7291_60,30,betsajda
pr7291_60,30,kapernaum
pr7291_60,32,tyrus
pr7291_60,32,sidon
pr7291_60,32,sodoma
pr7291_60,40,taastrup
pr7291_60,45,afrika
pr7292_60,14,korazin
pr7292_60,14,betsajda
pr7292_60,14,kapernaum
pr7292_60,17,betsajda
pr7292_60,17,kapernaum
pr7293_60,5,israel
pr7293_60,29,taastrup
pr7293_60,70,korazin
pr7293_60,70,betsajda
pr7293_60,70,kapernaum
pr7293_60,73,betsajda
pr7293_60,73,kapernaum
pr7293_60,95,tyrus
pr7293_60,95,sidon
pr7293_60,95,sodoma
pr7296_60,51,taastrup
pr7297_60,62,ninev
pr7298_60,79,sognegård
pr7299_60,24,hampton court
pr7299_60,24,london
pr7300_60,39,jerusalem
pr7300_60,41,matthæusevangeli
pr7301_60,15,jerusalem
pr7301_60,17,jerusalem
pr7301_60,20,jerusalem
pr7303_60,3,eriksmindevej
pr7303_60,21,odsherred
pr7303_60,22,fårevejl
pr7303_60,25,eriksmindevej
pr7303_60,33,jord
pr7303_60,33,jord
pr7304_60,3,eriksmindevej
pr7304_60,21,odsherred
pr7304_60,22,fårevejl
pr7304_60,25,eriksmindevej
pr7304_60,33,jord
pr7304_60,33,jord
pr7305_60,6,israel
pr7305_60,6,romer
pr7305_60,8,rom
pr7305_60,12,israel
pr7305_60,13,lilleasi
pr7305_60,13,tarsus
pr7305_60,14,israel
pr7305_60,19,rom
pr7305_60,26,jellingsten
pr7305_60,29,jellingesten
pr7305_60,30,færø
pr7305_60,31,danmark
pr7305_60,33,danmark
pr7305_60,53,fredericia banegård
pr7305_60,73,israel
pr7306_60,49,jerusalem
pr7306_60,122,himmer
pr7307_60,35,mellemøst
pr7307_60,39,danmark
pr7308_60,35,mellemøst
pr7308_60,39,danmark
pr7308_60,59,mellemøst
pr7309_60,96,judæa
pr7309_60,118,israel
pr7310_60,2,peterplads
pr7310_60,63,bethlehem
pr7310_60,81,himmel
pr7310_60,90,himmel
pr7311_60,49,liby
pr7311_60,50,danmark
pr7311_60,50,danmark
pr7311_60,65,kirk
pr7311_60,98,paradis
pr7314_60,16,rødovr
pr7315_60,7,jerusalem
pr7315_60,11,jerusalem
pr7315_60,58,israel
pr7315_60,69,jord
pr7315_60,100,gethseman
pr7315_60,108,golgathaklip
pr7315_60,121,golgatha
pr7317_60,11,paradis
pr7317_60,39,kina
pr7318_60,11,paradis
pr7318_60,27,areopago
pr7318_60,97,kina
pr7319_60,4,egypt
pr7319_60,61,egypt
pr7320_60,51,århus
pr7320_60,66,sinaj bjerg
pr7320_60,66,mamrelund
pr7320_60,114,nazareth
pr7321_60,1,jerusalem
pr7321_60,19,jerusalem
pr7321_60,27,farø bro
pr7321_60,33,jerusalem
pr7321_60,46,israel
pr7321_60,51,israel
pr7321_60,73,red
pr7322_60,4,danmark
pr7322_60,17,tyskland
pr7322_60,44,mellemøst
pr7323_60,14,israel
pr7323_60,16,israel
pr7323_60,41,københavn
pr7324_60,10,mellemøst
pr7325_60,56,jerusalem
pr7325_60,56,emmaus
pr7325_60,86,rom
pr7325_60,92,emmaus
pr7326_60,56,jordanflod
pr7327_60,22,hagia sofia
pr7327_60,22,tyrki
pr7327_60,27,tyrki
pr7327_60,33,jord
pr7327_60,38,vatikan
pr7329_60,33,new
pr7329_60,33,orlean
pr7331_60,35,rønnevang
pr7331_60,76,golgata
pr7332_60,1,danmark
pr7332_60,13,israel
pr7332_60,15,judæa
pr7333_60,39,golgata
pr7334_60,8,danmark
pr7334_60,10,pol
pr7334_60,10,hessendarmstad
pr7334_60,10,tyskland
pr7334_60,11,danmark
pr7334_60,17,danmark
pr7334_60,21,danmark
pr7334_60,99,tyrki
pr7334_60,108,golgata
pr7335_60,3,jerusalem
pr7335_60,3,israel
pr7335_60,13,jerusalem
pr7335_60,39,israel
pr7335_60,48,jerusalem
pr7335_60,51,mellemøst
pr7335_60,54,jerusalem
pr7335_60,60,jerusalem
pr7335_60,74,jerusalem
pr7335_60,83,jerusalem
pr7336_60,3,jerusalem
pr7336_60,3,israel
pr7336_60,12,jerusalem
pr7336_60,37,jerusalem
pr7336_60,39,jerusalem
pr7336_60,40,fred
pr7336_60,54,jerusalem
pr7336_60,55,jerusalem
pr7337_60,5,israel
pr7337_60,14,jerusalem
pr7337_60,17,mellemøst
pr7337_60,20,jerusalem
pr7337_60,26,jerusalem
pr7337_60,39,jerusalem
pr7338_60,36,marokko
pr7338_60,38,marokko
pr7338_60,39,marokko
pr7338_60,45,spani
pr7339_60,55,marokko
pr7339_60,58,marokko
pr7339_60,59,marokko
pr7339_60,65,spani
pr7340_60,13,city 2
pr7340_60,24,vagttårn
pr7340_60,25,århus
pr7341_60,85,jord
pr7342_60,10,galilæa
pr7342_60,21,klampenborg
pr7342_60,25,klampenborg
pr7342_60,25,taastrup
pr7342_60,34,univers
pr7343_60,5,kapernaum
pr7343_60,19,kapernaum
pr7343_60,25,kapernaum
pr7344_60,1,reerslev
pr7344_60,10,kapernaum
pr7344_60,16,kapernaum
pr7346_60,20,sver
pr7346_60,24,stockholm
pr7346_60,41,stockholm
pr7346_60,43,stockholm
pr7347_60,53,matthæusevangeli
pr7348_60,16,emmaus
pr7348_60,19,jerusalem
pr7348_60,28,jerusalem
pr7348_60,32,jerusalem
pr7348_60,36,templ
pr7348_60,55,egypt
pr7348_60,66,nazareth
pr7349_60,52,tyskland
pr7350_60,32,sver
pr7350_60,32,danmark
pr7350_60,32,rønnevang
pr7352_60,48,jordan
pr7353_60,10,egypt
pr7353_60,11,egypt
pr7353_60,12,israel
pr7353_60,85,egypt
pr7354_60,10,jerusalem
pr7354_60,17,jerusalem
pr7354_60,20,tempel
pr7354_60,40,jerusalem
pr7354_60,82,jerusalem
pr7354_60,85,helved
pr7354_60,88,helved
pr7354_60,88,helved
pr7354_60,100,jerusalem
pr7355_60,99,tyrus
pr7355_60,99,sidon
pr7355_60,99,sodoma
pr7355_60,100,sodoma
pr7355_60,104,tyrus
pr7355_60,104,sidon
pr7355_60,105,jersualem
pr7355_60,110,sodoma
pr7355_60,110,tyrus
pr7355_60,110,sidon
pr7355_60,113,kapernaum
pr7355_60,114,betsajda
pr7355_60,130,götting
pr7356_60,8,paradis
pr7356_60,13,paradis
pr7356_60,14,paradis
pr7356_60,15,paradis
pr7356_60,16,noas ark
pr7356_60,17,paradis
pr7356_60,18,paradis
pr7356_60,19,paradis
pr7356_60,20,paradis
pr7356_60,23,edens hav
pr7356_60,32,edens hav
pr7356_60,32,edens hav
pr7356_60,36,edens hav
pr7356_60,36,edens hav
pr7356_60,46,jerusalem
pr7356_60,59,"bethesda
"
pr7356_60,61,golgata
pr7356_60,62,jerusalem
pr7356_60,63,bethesda dam
pr7356_60,65,golgata
pr7356_60,71,vestjylland
pr7356_60,74,golgata
pr7356_60,78,oliebjerg
pr7356_60,78,golgata
pr7356_60,80,golgata
pr7356_60,82,golgata
pr7356_60,89,paradis
pr7356_60,104,livets træ
pr7356_60,114,paradis
pr7357_60,7,nazareth
pr7357_60,31,albertslundbjerg
pr7357_60,38,sønderjylland
pr7358_60,0,damaskus
pr7358_60,18,damaskus
pr7358_60,99,damaskus
pr7358_60,107,facebook
pr7359_60,11,ækvator
pr7359_60,11,nordpol
pr7359_60,15,usa
pr7359_60,15,atlanterhav
pr7359_60,15,vestafrika
pr7359_60,15,vesteuropa
pr7359_60,15,england
pr7359_60,15,færø
pr7359_60,28,london
pr7359_60,31,danmark
pr7359_60,41,london
pr7359_60,46,kirk
pr7360_60,64,nordafrika
pr7360_60,64,karthago
pr7360_60,64,tunesi
pr7362_60,12,mellemøst
pr7362_60,13,israel
pr7362_60,13,palæstina
pr7362_60,19,irak
pr7362_60,19,mosul
pr7362_60,28,taastrup
pr7363_60,10,færø
pr7363_60,10,israel
pr7363_60,11,danmark
pr7363_60,12,israel
pr7363_60,13,grædemur
pr7363_60,13,jerusalem
pr7363_60,15,færø
pr7363_60,17,danmark
pr7363_60,20,færø
pr7363_60,22,færø
pr7363_60,22,israel
pr7363_60,58,sver
pr7363_60,78,golgata
pr7363_60,82,golgata
pr7363_60,83,gravkirk
pr7363_60,83,jerusalem
pr7363_60,83,golgata
pr7363_60,98,golgata
pr7365_60,3,århus
pr7365_60,11,bethesda dam
pr7365_60,32,bethesda
pr7365_60,35,bethesda dam
pr7365_60,38,bethesda dam
pr7365_60,39,jerusalem
pr7365_60,41,jerusalem
pr7365_60,47,nørreport
pr7365_60,64,bethesda dam
pr7365_60,66,bethesda dam
pr7365_60,74,bethesda dam
pr7365_60,84,bethesda dam
pr7366_60,3,århus
pr7366_60,11,bethesda dam
pr7366_60,32,bethesda
pr7366_60,36,kors
pr7368_60,12,noas ark
pr7369_60,27,javel
pr7369_60,42,hampton court
pr7369_60,42,london
pr7370_60,27,javel
pr7370_60,44,hampton court
pr7370_60,44,london
pr7371_60,9,betsajda
pr7371_60,51,facebook
pr7372_60,14,færø
pr7372_60,14,thorshavn
pr7373_60,3,himmer
pr7373_60,10,himmer
pr7373_60,16,himmer
pr7373_60,55,hollywood
pr7373_60,58,himmer
pr7373_60,66,babylon
pr7373_60,78,babylon
pr7373_60,82,himmer
pr7373_60,102,esaja
pr7374_60,6,javel
pr7374_60,25,rom
pr7374_60,29,javel
pr7374_60,39,hampton court
pr7374_60,39,london
pr7374_60,54,danmark
pr7375_60,56,sykar brønd
pr7376_60,77,bethlehem
pr7376_60,87,helsingør stift
pr7377_60,2,bethlehem
pr7377_60,3,egypt
pr7377_60,14,jeriko
pr7377_60,15,bethlehem
pr7377_60,27,egypt
pr7377_60,28,egypt
pr7377_60,32,egypt
pr7377_60,34,egypt
pr7377_60,34,israel
pr7377_60,35,israel
pr7377_60,38,egypt
pr7377_60,39,egypt
pr7377_60,40,egypt
pr7377_60,44,bethlehem
pr7377_60,45,bethlehem
pr7377_60,46,egypt
pr7377_60,51,rama
pr7377_60,52,egypt
pr7377_60,52,rama
pr7377_60,67,egypt
pr7377_60,68,bethlehem
pr7377_60,68,rama
pr7377_60,68,egypt
pr7377_60,68,israel
pr7377_60,69,galilæa
pr7377_60,80,bethlehem
pr7377_60,86,jerusalem
pr7378_60,21,rom
pr7378_60,46,bethlehem
pr7378_60,68,vedersø
pr7378_60,68,fadervor
pr7378_60,77,hørbylunde bak
pr7379_60,18,cern
pr7379_60,18,schweiz
pr7379_60,26,beelzebul
pr7379_60,73,jerusalem
pr7379_60,75,templ
pr7380_60,2,danmark
pr7380_60,12,europa
pr7380_60,15,danmark
pr7380_60,24,ethiopi
pr7380_60,43,struens
pr7381_60,40,genesar
pr7382_60,60,templ
pr7385_60,1,facebook
pr7386_60,3,rønnevang
pr7386_60,25,nazar
pr7387_60,3,rønnevang
pr7387_60,38,nazar
pr7387_60,69,nazar
pr7387_60,87,mamrelund
pr7387_60,94,køge havn
pr7388_60,6,kana
pr7388_60,7,himmer
pr7389_60,2,oldkirk
pr7389_60,15,helved
pr7389_60,20,menighedsfakultet
pr7389_60,20,oslo
pr7389_60,31,rom
pr7390_60,19,israel
pr7390_60,22,israel
pr7390_60,48,israel
pr7390_60,95,vajsenhus
pr7391_60,63,færø
pr7391_60,79,helligånd
pr7393_60,2,st bededag
pr7393_60,3,himmelfart
pr7393_60,8,trinitatis
pr7393_60,73,himmelfart
pr7394_60,77,london
pr7394_60,81,danmark
pr7394_60,83,folkekirk
pr7394_60,85,messy church
pr7395_60,36,assisi
pr7395_60,39,assisi
pr7396_60,13,atea
pr7396_60,46,porch
pr7396_60,66,hondura
pr7396_60,68,danmark
pr7396_60,68,hondura
pr7396_60,77,danmark
pr7396_60,77,hondura
pr7396_60,78,danmark
pr7397_60,80,danmark
pr7398_60,19,rosenhav
pr7399_60,47,afrika
pr7399_60,77,morian
pr7403_60,8,afrika
pr7403_60,24,trehus
pr7405_60,51,world trade cent
pr7406_60,26,roskild
pr7407_60,12,nazareth
pr7407_60,47,dybbøl
pr7407_60,51,bethlehem
pr7407_60,56,dybbøl
pr7407_60,58,bethlehem
pr7407_60,62,verd
pr7407_60,66,israel
pr7407_60,73,bethlehem
pr7408_60,19,libanon
pr7408_60,19,karmel
pr7408_60,19,saron
pr7408_60,23,jerusalem
pr7408_60,23,jeriko
pr7408_60,33,israel
pr7408_60,55,jerusalem
pr7408_60,69,esaja
pr7408_60,69,jerusalem
pr7408_60,79,bethlehem
pr7408_60,81,bethlehem
pr7408_60,81,jerusalem
pr7408_60,92,jerusalem
pr7409_60,12,damaskus
pr7409_60,66,tyskland
pr7409_60,66,irland
pr7409_60,66,caribi
pr7409_60,66,danmark
pr7409_60,92,bethlehem
pr7409_60,102,bethlehem
pr7410_60,48,bethlehem
pr7410_60,66,israel
pr7410_60,67,amerika
pr7410_60,67,europa
pr7410_60,67,europa
pr7410_60,67,asi
pr7410_60,67,afrika
pr7410_60,73,tarshish
pr7410_60,73,seba
pr7411_60,68,kana
pr7411_60,68,himmer
pr7412_60,56,troen
pr7414_60,54,paris sple
pr7415_60,2,sankt han
pr7415_60,28,jord
pr7416_60,36,egypt
pr7417_60,63,jerusalem
pr7417_60,68,"yom
"
pr7417_60,68,kippur
pr7417_60,90,jerusalem
pr7417_60,94,jerusalem
pr7417_60,95,gethsemane hav
pr7417_60,123,jerusalem
pr7418_60,30,østr
pr7418_60,30,canada
pr7418_60,61,jord
pr7419_60,0,jerusalem
pr7419_60,15,egypt
pr7419_60,25,egypt
pr7419_60,31,egypt
pr7419_60,38,jerusalem
pr7419_60,126,mellemøst
pr7419_60,135,synagog
pr7419_60,135,kapernaum
pr7419_60,139,kapernaum
pr7419_60,140,jerusalem
pr7419_60,141,"gethsemane
"
pr7419_60,144,jerusalem
pr7419_60,145,golgata
pr7420_60,2,grundtvig centr
pr7420_60,35,gethseman
pr7420_60,42,egypt
pr7420_60,83,khacik
pr7420_60,83,armeni
pr7421_60,7,facebook
pr7422_60,2,folkekirk
pr7422_60,36,matthæusevangeli
pr7425_60,10,milano
pr7429_60,5,rusland
pr7429_60,6,england
pr7429_60,6,frankr
pr7429_60,6,itali
pr7429_60,80,jylland
pr7430_60,1,rio
pr7430_60,2,taastrup
pr7430_60,7,ol
pr7430_60,13,olymp
pr7430_60,17,zeus templ
pr7430_60,35,danmark
pr7431_60,0,taastrup
pr7431_60,9,danmark
pr7431_60,18,rio
pr7431_60,34,rio
pr7432_60,0,sov
pr7432_60,14,beelzebul
pr7433_60,28,bethesda dam
pr7433_60,56,bethesda dam
pr7433_60,106,bethesda
pr7434_60,0,tornekron
pr7434_60,21,tornekron
pr7434_60,70,golgata
pr7436_60,17,gudsr
pr7436_60,23,gudsr
pr7436_60,38,gudsr
pr7436_60,41,gudsr
pr7436_60,49,gudsr
pr7436_60,70,gudsr
pr7436_60,73,himmer
pr7437_60,1,galilæa
pr7437_60,2,siloa
pr7437_60,2,jerusalem
pr7439_60,9,ekkodal
pr7439_60,9,bornholm
pr7440_60,11,nazar
pr7440_60,54,rom
pr7440_60,56,rom
pr7440_60,57,peterskirk
pr7440_60,83,israel
pr7441_60,0,frankr
pr7441_60,2,canterbury
pr7441_60,4,mellemøst
pr7441_60,6,skt
pr7441_60,28,mellemamerika
pr7441_60,40,mellemamerika
pr7441_60,46,el salvador
pr7441_60,46,mellemamerika
pr7441_60,56,romer
pr7441_60,76,mellemøst
pr7443_60,14,nazareth
pr7443_60,28,alabama
pr7443_60,28,selma
pr7443_60,28,montgomery
pr7443_60,42,gethseman
pr7444_60,30,gethseman
pr7444_60,51,tyskland
pr7444_60,53,vajsenhus
pr7444_60,54,danmark
pr7444_60,55,vajsenhus
pr7444_60,59,vestjylland
pr7444_60,82,kingosvej
pr7444_60,82,jernbane allé
pr7444_60,83,københavn
pr7444_60,89,nazareth
pr7445_60,0,galilæa
pr7445_60,0,johan
pr7445_60,0,jordan
pr7446_60,22,israel
pr7446_60,50,hedehus
pr7446_60,55,folkekirk
pr7446_60,60,jerusalem
pr7448_60,20,egypt
pr7448_60,91,gethseman
pr7449_61,14,jerusalem
pr7449_61,22,jerusalem
pr7449_61,23,jerusalem
pr7449_61,23,jerusalem
pr7449_61,25,jerusalem
pr7449_61,26,jerusalem
pr7449_61,31,jerusalem
pr7449_61,34,jerusalem
pr7449_61,37,jerusalem
pr7450_61,0,vejl
pr7450_61,2,vejl
pr7450_61,2,vejl
pr7450_61,3,grønland
pr7450_61,3,nordpol
pr7450_61,4,danmark
pr7450_61,9,vejl
pr7450_61,10,nørremarkskirk
pr7450_61,12,vejl
pr7450_61,13,vejl
pr7450_61,17,jerusalem
pr7450_61,19,jerusalem
pr7450_61,23,jerusalem
pr7450_61,23,nazarets synagog
pr7450_61,24,folkekirk
pr7450_61,32,jerusalem
pr7450_61,35,facebook
pr7451_61,20,usa
pr7451_61,28,mexico
pr7451_61,42,usa
pr7451_61,42,danmark
pr7451_61,43,usa
pr7451_61,44,usa
pr7451_61,45,danmark
pr7451_61,46,danmark
pr7451_61,61,danmark
pr7452_61,15,jerusalem
pr7452_61,29,israel
pr7452_61,38,betlehem
pr7453_61,7,lam
pr7453_61,10,den katolske kirk
pr7453_61,15,alle helg
pr7455_61,0,judæas ørk
pr7455_61,2,nørremarkskirk
pr7455_61,4,judæa
pr7455_61,4,jerusalem
pr7455_61,4,jordanflod
pr7455_61,15,mellemøst
pr7455_61,17,danmark
pr7456_61,1,sver
pr7456_61,2,sver
pr7456_61,2,danmark
pr7456_61,16,paradis
pr7456_61,36,himmel
pr7456_61,43,paradis
pr7456_61,46,israel
pr7456_61,47,israel
pr7456_61,49,himmel
pr7456_61,50,himmel
pr7456_61,53,israel
pr7456_61,53,israel
pr7457_61,0,venezuela
pr7457_61,4,venezuela
pr7457_61,6,venezuela
pr7457_61,8,cuba
pr7457_61,8,iran
pr7459_61,73,danmark
pr7460_61,16,himmer
pr7460_61,18,himmer
pr7460_61,31,rig
pr7460_61,41,himmer
pr7461_61,0,danmark
pr7461_61,2,våbensted kirk
pr7461_61,2,lolland
pr7461_61,3,lollandfalst
pr7461_61,11,betlehem
pr7461_61,19,jerusalem
pr7461_61,22,betlehem
pr7461_61,23,jerusalem
pr7461_61,25,betlehem
pr7461_61,26,betlehem
pr7461_61,29,betlehem
pr7462_61,2,betlehem
pr7462_61,3,betlehem
pr7462_61,3,jerusalem
pr7462_61,4,jerusalem
pr7462_61,4,jerusalem
pr7462_61,4,jerusalem
pr7462_61,5,betlehem
pr7462_61,6,jerusalem
pr7462_61,6,betlehem
pr7462_61,7,jerusalem
pr7462_61,8,betlehem
pr7462_61,8,jerusalem
pr7462_61,10,betlehem
pr7462_61,14,københavn
pr7462_61,32,betlehem
pr7463_61,7,nil
pr7463_61,8,egypt
pr7463_61,9,sinaj
pr7463_61,9,horeb
pr7463_61,14,ægypt
pr7463_61,16,horeb
pr7463_61,37,jerusalem
pr7463_61,48,jerusalem
pr7463_61,48,rom
pr7463_61,48,santiago de compostella
pr7463_61,48,spani
pr7463_61,49,templ
pr7463_61,49,jerusalem
pr7463_61,58,horeb
pr7463_61,58,karmels bjerg
pr7464_61,9,israel
pr7464_61,10,israel
pr7464_61,13,jerusalem
pr7464_61,18,nazar
pr7464_61,26,danmark
pr7464_61,26,mellemøst
pr7464_61,30,mellemøst
pr7464_61,31,syri
pr7464_61,32,syri
pr7464_61,33,syri
pr7464_61,33,europa
pr7464_61,33,usa
pr7464_61,36,folkekirk
pr7464_61,39,betlehem
pr7464_61,39,jerusalem
pr7465_61,15,betlehem
pr7466_61,0,nørremarkskirk
pr7466_61,6,berlinmur
pr7466_61,7,danmark
pr7466_61,7,europa
pr7466_61,14,betlehem
pr7467_61,1,kirke saaby
pr7467_61,1,kisserup
pr7467_61,31,folkekirk
pr7467_61,31,helved
pr7468_61,1,kirke saaby
pr7468_61,1,kisserup
pr7468_61,31,folkekirk
pr7468_61,31,helved
pr7469_61,4,himmel
pr7469_61,6,himmel
pr7469_61,19,danmark
pr7469_61,25,himmel
pr7470_61,19,esaja
pr7470_61,31,danmark
pr7470_61,39,israel
pr7471_61,10,jord
pr7471_61,15,noas ark
pr7471_61,15,sinajbjerg
pr7471_61,23,det gamle testament
pr7472_61,6,israel
pr7472_61,16,himl
pr7472_61,19,jord
pr7472_61,40,jord
pr7472_61,43,jord
pr7473_61,9,skyttehushav
pr7473_61,53,kirk
pr7476_61,22,nazar
pr7477_61,22,nazar
pr7479_61,47,nain
pr7479_61,48,nain
pr7480_61,1,ramsdal
pr7480_61,8,emmaus
pr7480_61,13,emmaus
pr7480_61,14,jerusalem
pr7480_61,19,jerusalem
pr7483_61,39,kors
pr7484_61,30,galilæa
pr7485_61,0,himl
pr7485_61,46,himmel
pr7487_61,48,himl
pr7489_61,20,mellemøst
pr7489_61,27,danmark
pr7489_61,28,danmark
pr7489_61,42,folkekirk
pr7489_61,42,danmark
pr7489_61,46,lilleasi
pr7489_61,46,anatoli
pr7489_61,46,tyrki
pr7490_61,9,nazar
pr7490_61,11,nazar
pr7490_61,14,romer
pr7490_61,17,romer
pr7490_61,18,rom
pr7490_61,31,irak
pr7490_61,34,danmark
pr7490_61,42,irak
pr7490_61,42,egypt
pr7490_61,42,pakistan
pr7491_61,1,morijabjerg
pr7491_61,5,morijabjerg
pr7491_61,18,morija bjerg
pr7491_61,27,getseman
pr7491_61,53,morijabjerg
pr7491_61,56,morijabjerg
pr7491_61,56,golgata
pr7492_61,10,jerusalem
pr7492_61,12,jerusalem
pr7492_61,12,jerusalem
pr7492_61,41,jerusalem
pr7492_61,47,jerusalem
pr7493_61,2,danmark
pr7493_61,8,jerusalem
pr7493_61,11,jerusalem
pr7493_61,13,jerusalem
pr7493_61,20,jerusalem
pr7493_61,22,jerusalem
pr7493_61,22,pilatus borg
pr7493_61,24,danmark
pr7494_61,14,danmark
pr7494_61,31,nazar
pr7495_61,13,narnia
pr7495_61,13,stenbord
pr7495_61,17,stenbord
pr7495_61,54,folkekirk
pr7499_61,30,nørremarkskirk
pr7499_61,31,palæstina
pr7499_61,33,nørremarkskirk
pr7500_61,0,himmer
pr7500_61,14,himmer
pr7500_61,24,himmer
pr7500_61,26,himmer
pr7500_61,27,himmer
pr7502_61,19,danmark
pr7502_61,20,danmark
pr7502_61,22,danmark
pr7503_61,5,jord
pr7503_61,27,nørremarks sogn
pr7503_61,30,bauhaus
pr7503_61,41,bauhaus
pr7504_61,6,folkekirk
pr7504_61,29,danmark
pr7505_61,0,liby
pr7505_61,0,tripoli
pr7505_61,1,tripoli
pr7505_61,2,tripoli
pr7505_61,2,danmark
pr7505_61,2,liby
pr7505_61,2,tripoli
pr7505_61,3,danmark
pr7505_61,6,ægypt
pr7505_61,8,jerusalem
pr7505_61,10,jerusalem
pr7505_61,11,jerusalem
pr7505_61,12,jerusalem
pr7505_61,14,jerusalem
pr7505_61,15,jerusalem
pr7505_61,18,jerusalem
pr7505_61,19,jerusalem
pr7505_61,19,jerusalem
pr7505_61,26,jerusalem
pr7505_61,26,jerusalem
pr7505_61,28,rom
pr7505_61,31,jerusalem
pr7505_61,35,jerusalem
pr7505_61,37,tripoli
pr7506_61,13,univers
pr7507_61,0,nørremarkskirk
pr7507_61,22,himl
pr7508_61,0,skejby sygehus
pr7508_61,17,kristendom
pr7509_61,34,danmark
pr7510_61,16,det nye testament
pr7510_61,38,nazar
pr7511_61,15,rom
pr7512_61,27,danmark
pr7513_61,4,åbne dør
pr7513_61,4,tjetjeni
pr7513_61,6,groznyj
pr7513_61,10,rusland
pr7513_61,20,jerusalem
pr7513_61,23,templ
pr7513_61,23,jerusalem
pr7513_61,24,jerusalem
pr7513_61,26,jerusalem
pr7513_61,27,jerusalem
pr7513_61,31,egypt
pr7513_61,34,jerusalem
pr7513_61,39,rom
pr7513_61,39,konstantinopel
pr7513_61,43,den danske folkekirk
pr7513_61,46,folkekirk
pr7514_61,0,middelhav
pr7514_61,3,damaskus
pr7514_61,3,damaskus
pr7514_61,6,damaskus
pr7514_61,8,damaskus
pr7514_61,13,korinth
pr7517_61,16,danmark
pr7517_61,17,danmark
pr7517_61,27,bangladesh
pr7518_61,7,himmer
pr7518_61,14,himmer
pr7518_61,27,himmer
pr7519_61,4,himmer
pr7519_61,5,himmer
pr7519_61,8,himmer
pr7519_61,28,egypt
pr7519_61,28,syri
pr7519_61,32,jerusalem
pr7519_61,51,himmer
pr7519_61,57,israel
pr7520_61,0,usa
pr7520_61,2,californi
pr7521_61,0,jerusalem
pr7521_61,0,israel
pr7521_61,4,templ
pr7521_61,27,københavn
pr7521_61,27,københavn
pr7521_61,33,egypt
pr7521_61,33,syri
pr7521_61,33,pakistan
pr7521_61,34,danmark
pr7521_61,34,danmark
pr7521_61,36,vejl
pr7521_61,36,vejl
pr7522_61,37,helved
pr7524_61,0,københavn
pr7524_61,34,finlandspark
pr7524_61,34,moldevej
pr7524_61,37,nørremarkskirk
pr7524_61,39,københavn
pr7524_61,39,sundholm
pr7524_61,43,sundholm
pr7524_61,44,finlandspark
pr7524_61,44,nørremarkskirk
pr7526_61,0,vejle 4 og vejle 5
pr7526_61,25,bibel
pr7527_61,14,storbritanni
pr7527_61,14,nordirland
pr7527_61,14,frankr
pr7527_61,14,holland
pr7527_61,14,makedoni
pr7527_61,14,australi
pr7527_61,14,new zealand
pr7527_61,14,bosnienhercegovina
pr7527_61,17,spani
pr7527_61,18,irland
pr7528_61,40,danmark
pr7528_61,47,engum kirk
pr7529_61,10,fyn
pr7530_61,2,jord
pr7530_61,2,himl
pr7530_61,16,danmark
pr7530_61,23,gellerup
pr7530_61,23,århus
pr7530_61,23,gellerup
pr7531_61,42,kapernaum
pr7532_61,38,israel
pr7532_61,39,israel
pr7532_61,40,israel
pr7532_61,58,galati
pr7533_61,2,paris
pr7533_61,6,frankr
pr7533_61,6,beirut
pr7533_61,6,bagdad
pr7533_61,9,frankr
pr7533_61,10,frankr
pr7533_61,12,købehavn
pr7533_61,12,århus
pr7533_61,12,vejl
pr7533_61,16,jeriko
pr7533_61,16,jeriko
pr7533_61,16,jeriko
pr7533_61,23,facebook
pr7533_61,23,paris
pr7533_61,24,facebook
pr7533_61,54,paris
pr7534_61,3,danmark
pr7534_61,3,folkekirk
pr7534_61,18,nazar
pr7534_61,19,nazar
pr7534_61,20,kapernaum
pr7534_61,32,nazar
pr7534_61,34,nazar
pr7534_61,40,nørremarkskirk
pr7534_61,43,nazar
pr7534_61,43,nørremark
pr7535_61,9,univers
pr7535_61,9,jord
pr7535_61,24,himl
pr7535_61,26,nazarets synagog
pr7535_61,27,nazar
pr7535_61,30,nazar
pr7535_61,43,himmer
pr7536_61,0,nazar
pr7536_61,3,nazar
pr7536_61,5,nazar
pr7536_61,6,nazarets synagog
