Source,Type,Target,Weight
betlehem by,undirected,herrens mark,1
betlehem by,undirected,krik,1
betlehem by,undirected,vesterv,1
betlehem by,undirected,tåbel,1
betlehem,undirected,krik,1
betlehem,undirected,vesterv,1
betlehem,undirected,tåbel,1
herrens mark,undirected,krik,1
herrens mark,undirected,vesterv,1
herrens mark,undirected,tåbel,1
krik,undirected,vesterv,1
krik,undirected,tåbel,1
tåbel,undirected,vesterv,1
ark,undirected,betlehem,2
ark,undirected,det helligste hellige det sted,1
ark,undirected,lukasevangeli,1
ark,undirected,efrata,2
arimatæa,undirected,ark,2
betlehem,undirected,sinaibjerg,1
betlehem,undirected,det helligste hellige det sted,1
betlehem,undirected,efrata,2
det helligste hellige det sted,undirected,jerusalem,1
efrata,undirected,jerusalem,2
det helligste hellige det sted,undirected,sinaibjerg,1
lukasevangeli,undirected,sinaibjerg,1
efrata,undirected,sinaibjerg,1
arimatæa,undirected,sinaibjerg,1
det helligste hellige det sted,undirected,jord,1
efrata,undirected,jord,2
arimatæa,undirected,jord,2
det gamle testament,undirected,det helligste hellige det sted,1
det gamle testament,undirected,efrata,2
arimatæa,undirected,det gamle testament,2
det helligste hellige det sted,undirected,kors,1
efrata,undirected,kors,1
det helligste hellige det sted,undirected,lukasevangeli,1
det helligste hellige det sted,undirected,efrata,1
arimatæa,undirected,det helligste hellige det sted,1
efrata,undirected,lukasevangeli,1
arimatæa,undirected,lukasevangeli,1
arimatæa,undirected,efrata,2
kana,undirected,lille danmark,1
den store verd,undirected,kana,1
den store verd,undirected,lille danmark,1
algad,undirected,nazareth,1
nazareth,undirected,toldbod,1
nazareth,undirected,van gogh muse,1
arl,undirected,nazareth,1
amsterdam,undirected,nazareth,1
algad,undirected,jeriko,1
algad,undirected,toldbod,1
algad,undirected,van gogh muse,1
algad,undirected,arl,1
algad,undirected,amsterdam,1
algad,undirected,zakæus,1
jeriko,undirected,toldbod,1
jeriko,undirected,van gogh muse,1
arl,undirected,jeriko,1
toldbod,undirected,van gogh muse,1
arl,undirected,toldbod,1
amsterdam,undirected,toldbod,1
arl,undirected,van gogh muse,1
amsterdam,undirected,van gogh muse,1
van gogh muse,undirected,zakæus,1
amsterdam,undirected,arl,1
arl,undirected,zakæus,1
amsterdam,undirected,zakæus,1
emmaus,undirected,frederiksberg kirkegård,2
den syvende himmel,undirected,emmaus,2
frederiksberg kirkegård,undirected,mellemøst,2
frederiksberg kirkegård,undirected,jord,2
den syvende himmel,undirected,frederiksberg kirkegård,2
frederiksberg kirkegård,undirected,getsemane hav,2
golgatabjerg,undirected,svankjær,1
golgatabjerg,undirected,tabor,1
golgata,undirected,golgatabjerg,1
belgi,undirected,golgatabjerg,1
golgatabjerg,undirected,thisted bredning,1
golgatabjerg,undirected,limfjord,1
golgatabjerg,undirected,vesterv,1
golgatabjerg,undirected,israel,1
golgatabjerg,undirected,salgerhøj,1
flade by,undirected,golgatabjerg,1
golgatabjerg,undirected,himmelbjerg,1
golgatabjerg,undirected,mor,1
golgatabjerg,undirected,thisted by,1
agg,undirected,golgatabjerg,1
golgatabjerg,undirected,jerusalem,1
fjord,undirected,golgatabjerg,1
golgatabjerg,undirected,nordmor,1
golgatabjerg,undirected,nordvestjylland,1
bjørneborg,undirected,golgatabjerg,1
danmark,undirected,golgatabjerg,1
bjerg,undirected,golgatabjerg,1
svankjær,undirected,tabor,1
golgata,undirected,svankjær,1
belgi,undirected,svankjær,1
svankjær,undirected,thisted bredning,1
limfjord,undirected,svankjær,1
svankjær,undirected,vesterv,1
israel,undirected,svankjær,1
salgerhøj,undirected,svankjær,1
flade by,undirected,svankjær,1
himmelbjerg,undirected,svankjær,1
mor,undirected,svankjær,1
svankjær,undirected,thisted by,1
jerusalem,undirected,svankjær,1
fjord,undirected,svankjær,1
nordmor,undirected,svankjær,1
nordvestjylland,undirected,svankjær,1
bjørneborg,undirected,svankjær,1
danmark,undirected,svankjær,2
bjerg,undirected,svankjær,1
golgata,undirected,tabor,1
belgi,undirected,tabor,1
tabor,undirected,thisted bredning,1
limfjord,undirected,tabor,1
tabor,undirected,vesterv,1
israel,undirected,tabor,2
salgerhøj,undirected,tabor,1
flade by,undirected,tabor,1
himmelbjerg,undirected,tabor,1
mor,undirected,tabor,1
tabor,undirected,thisted by,1
agg,undirected,tabor,1
fjord,undirected,tabor,1
nordmor,undirected,tabor,1
nordvestjylland,undirected,tabor,1
bjørneborg,undirected,tabor,1
danmark,undirected,tabor,1
bjerg,undirected,tabor,1
belgi,undirected,golgata,1
golgata,undirected,thisted bredning,1
golgata,undirected,limfjord,1
golgata,undirected,vesterv,1
golgata,undirected,salgerhøj,1
flade by,undirected,golgata,1
golgata,undirected,mor,1
golgata,undirected,thisted by,1
agg,undirected,golgata,1
fjord,undirected,golgata,1
golgata,undirected,nordmor,1
golgata,undirected,nordvestjylland,1
bjørneborg,undirected,golgata,1
belgi,undirected,thisted bredning,1
belgi,undirected,limfjord,1
belgi,undirected,vesterv,1
belgi,undirected,israel,1
belgi,undirected,salgerhøj,1
belgi,undirected,flade by,1
belgi,undirected,himmelbjerg,1
belgi,undirected,mor,2
belgi,undirected,thisted by,1
agg,undirected,belgi,2
belgi,undirected,fjord,1
belgi,undirected,nordmor,1
belgi,undirected,nordvestjylland,1
belgi,undirected,bjørneborg,1
belgi,undirected,bjerg,1
limfjord,undirected,thisted bredning,1
thisted bredning,undirected,vesterv,1
israel,undirected,thisted bredning,1
salgerhøj,undirected,thisted bredning,1
flade by,undirected,thisted bredning,1
himmelbjerg,undirected,thisted bredning,1
mor,undirected,thisted bredning,1
thisted bredning,undirected,thisted by,1
agg,undirected,thisted bredning,1
jerusalem,undirected,thisted bredning,1
fjord,undirected,thisted bredning,1
nordmor,undirected,thisted bredning,1
nordvestjylland,undirected,thisted bredning,1
bjørneborg,undirected,thisted bredning,1
danmark,undirected,thisted bredning,1
bjerg,undirected,thisted bredning,1
limfjord,undirected,vesterv,1
israel,undirected,limfjord,1
limfjord,undirected,salgerhøj,1
flade by,undirected,limfjord,1
himmelbjerg,undirected,limfjord,1
limfjord,undirected,mor,2
limfjord,undirected,thisted by,1
agg,undirected,limfjord,1
fjord,undirected,limfjord,1
limfjord,undirected,nordmor,1
limfjord,undirected,nordvestjylland,1
bjørneborg,undirected,limfjord,1
bjerg,undirected,limfjord,1
israel,undirected,vesterv,1
salgerhøj,undirected,vesterv,1
flade by,undirected,vesterv,1
himmelbjerg,undirected,vesterv,1
mor,undirected,vesterv,1
thisted by,undirected,vesterv,1
jerusalem,undirected,vesterv,1
fjord,undirected,vesterv,1
nordmor,undirected,vesterv,1
nordvestjylland,undirected,vesterv,1
bjørneborg,undirected,vesterv,1
danmark,undirected,vesterv,1
bjerg,undirected,vesterv,1
israel,undirected,salgerhøj,1
flade by,undirected,israel,1
himmelbjerg,undirected,israel,2
israel,undirected,mor,1
israel,undirected,thisted by,1
agg,undirected,israel,1
fjord,undirected,israel,1
israel,undirected,nordmor,1
israel,undirected,nordvestjylland,1
bjørneborg,undirected,israel,1
flade by,undirected,salgerhøj,1
himmelbjerg,undirected,salgerhøj,1
mor,undirected,salgerhøj,1
salgerhøj,undirected,thisted by,1
agg,undirected,salgerhøj,1
jerusalem,undirected,salgerhøj,1
fjord,undirected,salgerhøj,1
nordmor,undirected,salgerhøj,1
nordvestjylland,undirected,salgerhøj,1
bjørneborg,undirected,salgerhøj,1
danmark,undirected,salgerhøj,1
bjerg,undirected,salgerhøj,1
flade by,undirected,himmelbjerg,1
flade by,undirected,mor,1
flade by,undirected,thisted by,1
agg,undirected,flade by,1
flade by,undirected,jerusalem,1
fjord,undirected,flade by,1
flade by,undirected,nordmor,1
flade by,undirected,nordvestjylland,1
bjørneborg,undirected,flade by,1
danmark,undirected,flade by,1
bjerg,undirected,flade by,1
himmelbjerg,undirected,mor,1
himmelbjerg,undirected,thisted by,1
agg,undirected,himmelbjerg,1
fjord,undirected,himmelbjerg,1
himmelbjerg,undirected,nordmor,1
himmelbjerg,undirected,nordvestjylland,1
bjørneborg,undirected,himmelbjerg,1
mor,undirected,thisted by,1
agg,undirected,mor,1
jerusalem,undirected,mor,1
fjord,undirected,mor,1
mor,undirected,nordmor,1
mor,undirected,nordvestjylland,1
bjørneborg,undirected,mor,1
danmark,undirected,mor,2
bjerg,undirected,mor,1
agg,undirected,thisted by,1
jerusalem,undirected,thisted by,1
fjord,undirected,thisted by,1
nordmor,undirected,thisted by,1
nordvestjylland,undirected,thisted by,1
bjørneborg,undirected,thisted by,1
danmark,undirected,thisted by,1
bjerg,undirected,thisted by,1
agg,undirected,jerusalem,1
agg,undirected,fjord,1
agg,undirected,nordmor,1
agg,undirected,nordvestjylland,1
agg,undirected,bjørneborg,1
agg,undirected,danmark,1
agg,undirected,bjerg,1
jerusalem,undirected,nordmor,1
jerusalem,undirected,nordvestjylland,1
bjørneborg,undirected,jerusalem,1
bjerg,undirected,jerusalem,1
fjord,undirected,nordmor,1
fjord,undirected,nordvestjylland,1
bjørneborg,undirected,fjord,1
danmark,undirected,fjord,1
bjerg,undirected,fjord,1
nordmor,undirected,nordvestjylland,1
bjørneborg,undirected,nordmor,1
danmark,undirected,nordmor,1
bjerg,undirected,nordmor,1
bjørneborg,undirected,nordvestjylland,1
danmark,undirected,nordvestjylland,1
bjerg,undirected,nordvestjylland,1
bjørneborg,undirected,danmark,1
bjerg,undirected,bjørneborg,1
egypt,undirected,øster jølby,1
egypt,undirected,mor,1
det røde hav,undirected,øster jølby,1
det røde hav,undirected,mor,1
alt,undirected,øster jølby,1
mor,undirected,øster jølby,1
alt,undirected,mor,1
daggry,undirected,vestervig menighedsråd,1
oslo,undirected,vesteuropa,1
utøya,undirected,vesteuropa,1
oslo midtby,undirected,utøya,1
oslo,undirected,oslo midtby,1
norg,undirected,oslo midtby,1
paradishav,undirected,zakæus,1
jeriko,undirected,paradishav,1
dram,undirected,sydfrankr,1
provenc,undirected,sydfrankr,2
danmark,undirected,sydfrankr,1
klosterhav,undirected,sydfrankr,1
dram,undirected,provenc,1
danmark,undirected,dram,1
dram,undirected,klosterhav,1
danmark,undirected,provenc,1
klosterhav,undirected,provenc,1
danmark,undirected,klosterhav,1
belgi,undirected,bibel,1
afrikas horn,undirected,vesterv,1
usa,undirected,vesterv,1
afrikas horn,undirected,usa,1
nazareth,undirected,paradishav,1
det 21 århundred,undirected,nazareth,2
afrikas horn,undirected,nazareth,1
gudsr,undirected,nazareth,1
det 21 århundred,undirected,paradishav,1
afrikas horn,undirected,paradishav,1
gudsr,undirected,paradishav,1
afrikas horn,undirected,det 21 århundred,1
det 21 århundred,undirected,gudsr,1
afrikas horn,undirected,paradis,1
afrikas horn,undirected,gudsr,1
botanisk hav,undirected,nazareth,1
nazareth,undirected,rosenborg slot,1
nazareth,undirected,søern,1
botanisk hav,undirected,lille danmark,1
lille danmark,undirected,rosenborg slot,1
lille danmark,undirected,søern,1
botanisk hav,undirected,rosenborg slot,1
botanisk hav,undirected,søern,1
rosenborg slot,undirected,søern,1
getsemane hav,undirected,syri,1
jakobskild,undirected,sovjetunion,1
hjerl hed,undirected,israel,1
grønland,undirected,hjerl hed,1
filippi,undirected,tyskland,1
guldkalv,undirected,nazareth,1
egypt,undirected,viborg domkirk,1
guldkalv,undirected,viborg domkirk,1
bibl,undirected,viborg domkirk,1
bibl,undirected,guldkalv,1
betlehem,undirected,thy,4
fædreland,undirected,rom,1
fædreland,undirected,tyrki,1
det gamle testament,undirected,iran,3
fædreland,undirected,iran,1
iran,undirected,spani,2
fædreland,undirected,indi,1
fædreland,undirected,galilæa,1
det gamle testament,undirected,fædreland,1
fædreland,undirected,grækenland,1
fædreland,undirected,spani,1
belgi,undirected,getsemane hav,1
egypt,undirected,sandjord,1
egypt,undirected,mattæusevangelieum,1
mattæusevangelieum,undirected,sandjord,1
amsterdam,undirected,jerusalem,1
amsterdam,undirected,krotu,1
amsterdam,undirected,lukasevangeli,1
det danske land,undirected,morup møl,1
lyngby,undirected,morup møl,1
jerusalem,undirected,morup møl,1
morup møl,undirected,ol,1
morup møl,undirected,sahara,1
morup møl,undirected,sodoma,1
getsemane hav,undirected,morup møl,1
israel,undirected,morup møl,1
det danske land,undirected,lyngby,1
det danske land,undirected,jerusalem,1
det danske land,undirected,ol,1
det danske land,undirected,sahara,1
det danske land,undirected,sodoma,1
det danske land,undirected,getsemane hav,1
det danske land,undirected,israel,1
lyngby,undirected,ol,1
lyngby,undirected,sahara,1
lyngby,undirected,sodoma,1
getsemane hav,undirected,lyngby,1
jerusalem,undirected,ol,1
ol,undirected,sahara,1
ol,undirected,sodoma,1
israel,undirected,ol,1
sahara,undirected,sodoma,1
getsemane hav,undirected,sahara,1
getsemane hav,undirected,sodoma,1
damaskus,undirected,mattæusevangeli,1
belgi,undirected,betesda dam,1
amerika,undirected,betesda dam,1
betesda dam,undirected,thisted,1
amerika,undirected,belgi,1
belgi,undirected,thisted,1
amerika,undirected,thisted,1
jeriko,undirected,philoxenia,1
jeriko,undirected,kirkebænk,1
jerusalem,undirected,philoxenia,1
kirkebænk,undirected,philoxenia,1
det nye testament,undirected,philoxenia,1
jerusalem,undirected,kirkebænk,1
det nye testament,undirected,kirkebænk,1
markusevangeli,undirected,præstegårdshav,1
kana,undirected,præstegårdshav,1
betlehem,undirected,præstegårdshav,1
præstegårdshav,undirected,toldbod,1
jord,undirected,præstegårdshav,1
marstal kirkegård,undirected,præstegårdshav,1
præstegårdshav,undirected,schweitzerfranc,1
israel,undirected,præstegårdshav,1
kana,undirected,markusevangeli,1
markusevangeli,undirected,toldbod,1
markusevangeli,undirected,marstal kirkegård,1
markusevangeli,undirected,schweitzerfranc,1
kana,undirected,toldbod,1
kana,undirected,marstal kirkegård,1
kana,undirected,schweitzerfranc,1
betlehem,undirected,toldbod,1
betlehem,undirected,marstal kirkegård,1
betlehem,undirected,schweitzerfranc,1
marstal kirkegård,undirected,toldbod,1
schweitzerfranc,undirected,toldbod,1
jord,undirected,marstal kirkegård,1
jord,undirected,schweitzerfranc,1
marstal kirkegård,undirected,schweitzerfranc,1
israel,undirected,marstal kirkegård,1
israel,undirected,schweitzerfranc,1
jerusalem,undirected,randers fjord,1
randers fjord,undirected,siloa,1
ashøj,undirected,nazareth,1
ashøj,undirected,pins,1
ashøj,undirected,våbenhus,1
ashøj,undirected,oddesundbro,1
ashøj,undirected,vilsund,1
nazareth,undirected,oddesundbro,1
nazareth,undirected,vilsund,1
pins,undirected,våbenhus,1
oddesundbro,undirected,pins,1
pins,undirected,vilsund,1
oddesundbro,undirected,våbenhus,1
vilsund,undirected,våbenhus,1
oddesundbro,undirected,vilsund,1
den gamle davidssalm,undirected,juleoratori,1
galilæa,undirected,juleoratori,1
juleoratori,undirected,samaria,1
danmark,undirected,juleoratori,1
den gamle davidssalm,undirected,galilæa,1
den gamle davidssalm,undirected,samaria,1
danmark,undirected,den gamle davidssalm,1
ark,undirected,det helligste hel,1
ark,undirected,romer,1
ark,undirected,stalingrad,1
ark,undirected,stalingrad kaldes d,1
ark,undirected,europa,1
betlehem,undirected,det helligste hel,1
det helligste hel,undirected,jord,1
det helligste hel,undirected,romer,1
det helligste hel,undirected,stalingrad,1
det gamle testament,undirected,det helligste hel,1
det helligste hel,undirected,efrata,1
det helligste hel,undirected,stalingrad kaldes d,1
arimatæa,undirected,det helligste hel,1
det helligste hel,undirected,europa,1
betlehem,undirected,stalingrad,1
betlehem,undirected,stalingrad kaldes d,1
jerusalem,undirected,stalingrad kaldes d,1
jord,undirected,stalingrad kaldes d,1
romer,undirected,stalingrad,1
efrata,undirected,romer,1
romer,undirected,stalingrad kaldes d,1
arimatæa,undirected,romer,1
det gamle testament,undirected,stalingrad,1
efrata,undirected,stalingrad,1
stalingrad,undirected,stalingrad kaldes d,1
arimatæa,undirected,stalingrad,1
europa,undirected,stalingrad,1
det gamle testament,undirected,stalingrad kaldes d,1
efrata,undirected,stalingrad kaldes d,1
efrata,undirected,europa,1
arimatæa,undirected,stalingrad kaldes d,1
europa,undirected,stalingrad kaldes d,1
arimatæa,undirected,europa,1
de tidligste kristn,undirected,rom,1
de tidligste kristn,undirected,himmer,1
de tidligste kristn,undirected,skt,1
de tidligste kristn,undirected,paradis,1
jerusalem,undirected,santa lucia,1
israel,undirected,santa lucia,1
israel,undirected,tornekron,1
gravhav,undirected,århus,1
det himmelske jerusalem,undirected,århus,1
det himmelske jerusalem,undirected,gravhav,1
betlehem,undirected,naturpark,1
naturpark,undirected,thy,1
morsingbo,undirected,nudansk,1
mor,undirected,nudansk,1
mar,undirected,nudansk,1
nudansk,undirected,venus,1
nudansk,undirected,pinsedag,1
nudansk,undirected,thybo,1
belgi,undirected,nudansk,1
mor,undirected,morsingbo,1
mar,undirected,morsingbo,1
morsingbo,undirected,venus,1
morsingbo,undirected,pinsedag,1
morsingbo,undirected,thybo,1
belgi,undirected,morsingbo,1
mar,undirected,mor,1
mor,undirected,venus,1
mor,undirected,pinsedag,1
mor,undirected,thybo,1
mar,undirected,pinsedag,1
mar,undirected,thybo,1
belgi,undirected,mar,1
pinsedag,undirected,venus,1
thybo,undirected,venus,1
belgi,undirected,venus,1
pinsedag,undirected,thybo,1
belgi,undirected,pinsedag,1
belgi,undirected,thybo,1
den sorte mørke jord,undirected,jord,1
