Source,Type,Target,Weight
berlinmurens,undirected,templet,1
berlinmurens,undirected,jerusalem,3
kirken,undirected,københavns,1
kirken,undirected,ledøje kirke,1
danmark,undirected,kirken,20
kirken,undirected,nazareth,8
kirken,undirected,københavn,7
kirken,undirected,kirkerummet,1
jerusalem,undirected,kirken,34
brorsonskirken,undirected,kirken,1
københavns,undirected,ledøje kirke,1
danmark,undirected,københavns,11
københavns,undirected,nazareth,2
københavn,undirected,københavns,7
kirkerummet,undirected,københavns,1
jerusalem,undirected,københavns,7
brorsonskirken,undirected,københavns,1
ledøje kirke,undirected,nazareth,1
københavn,undirected,ledøje kirke,1
kirkerummet,undirected,ledøje kirke,1
jerusalem,undirected,ledøje kirke,1
brorsonskirken,undirected,ledøje kirke,1
danmark,undirected,københavn,76
danmark,undirected,kirkerummet,1
brorsonskirken,undirected,danmark,1
københavn,undirected,nazareth,10
kirkerummet,undirected,nazareth,1
jerusalem,undirected,nazareth,128
brorsonskirken,undirected,nazareth,1
kirkerummet,undirected,københavn,1
brorsonskirken,undirected,københavn,2
jerusalem,undirected,kirkerummet,1
brorsonskirken,undirected,kirkerummet,1
brorsonskirken,undirected,jerusalem,1
javel,undirected,kabul,1
javel,undirected,rusland,1
australien,undirected,javel,1
det sixtinske kapel,undirected,javel,1
kabul,undirected,rusland,1
australien,undirected,kabul,1
det sixtinske kapel,undirected,kabul,1
australien,undirected,rusland,1
det sixtinske kapel,undirected,rusland,1
australien,undirected,det sixtinske kapel,1
hvidovre,undirected,norge,1
esajas,undirected,hvidovre,1
hvidovre,undirected,newtown,1
betlehem,undirected,hvidovre,1
herlev,undirected,hvidovre,1
esajas,undirected,norge,2
newtown,undirected,norge,1
betlehem,undirected,norge,11
herlev,undirected,norge,1
esajas,undirected,newtown,1
betlehem,undirected,esajas,14
esajas,undirected,herlev,1
betlehem,undirected,newtown,2
herlev,undirected,newtown,1
betlehem,undirected,herlev,1
facebook,undirected,jerusalems,1
new york,undirected,norge,3
israelpalæstina,undirected,new york,1
new york,undirected,utøya,3
kairo,undirected,new york,1
jordanfloden,undirected,new york,1
nazareth,undirected,new york,1
afghanistan,undirected,norge,3
afghanistan,undirected,israelpalæstina,1
afghanistan,undirected,utøya,3
afghanistan,undirected,kairo,1
afghanistan,undirected,jordanfloden,1
afghanistan,undirected,nazareth,2
israelpalæstina,undirected,norge,1
norge,undirected,utøya,27
kairo,undirected,norge,1
jordanfloden,undirected,norge,1
nazareth,undirected,norge,2
israelpalæstina,undirected,utøya,1
israelpalæstina,undirected,kairo,1
israelpalæstina,undirected,jordanfloden,1
israelpalæstina,undirected,nazareth,1
kairo,undirected,utøya,1
jordanfloden,undirected,utøya,1
nazareth,undirected,utøya,1
jordanfloden,undirected,kairo,1
kairo,undirected,nazareth,1
jordanfloden,undirected,nazareth,10
frygien,undirected,pontus,2
asien,undirected,frygien,2
frygien,undirected,judæa,2
egypten,undirected,frygien,2
frygien,undirected,pamfylien,3
frygien,undirected,kyrene,2
babel,undirected,frygien,2
frygien,undirected,københavn,1
frygien,undirected,sorø,1
facebook,undirected,frygien,1
frygien,undirected,kappadokien,3
frygien,undirected,mesopotamien,3
frygien,undirected,liben,1
asien,undirected,pontus,2
judæa,undirected,pontus,2
egypten,undirected,pontus,2
pamfylien,undirected,pontus,2
kyrene,undirected,pontus,2
babel,undirected,pontus,2
københavn,undirected,pontus,1
pontus,undirected,sorø,1
facebook,undirected,pontus,1
kappadokien,undirected,pontus,2
mesopotamien,undirected,pontus,2
liben,undirected,pontus,1
asien,undirected,judæa,4
asien,undirected,egypten,3
asien,undirected,pamfylien,2
asien,undirected,kyrene,2
asien,undirected,babel,2
asien,undirected,københavn,2
asien,undirected,sorø,1
asien,undirected,facebook,1
asien,undirected,kappadokien,3
asien,undirected,mesopotamien,2
asien,undirected,liben,1
egypten,undirected,judæa,7
judæa,undirected,pamfylien,2
judæa,undirected,kyrene,2
babel,undirected,judæa,2
judæa,undirected,københavn,5
judæa,undirected,sorø,1
facebook,undirected,judæa,2
judæa,undirected,kappadokien,4
judæa,undirected,mesopotamien,2
judæa,undirected,liben,1
egypten,undirected,pamfylien,2
egypten,undirected,kyrene,3
babel,undirected,egypten,2
egypten,undirected,københavn,6
egypten,undirected,sorø,1
egypten,undirected,facebook,4
egypten,undirected,kappadokien,2
egypten,undirected,mesopotamien,3
egypten,undirected,liben,1
kyrene,undirected,pamfylien,2
babel,undirected,pamfylien,2
københavn,undirected,pamfylien,1
pamfylien,undirected,sorø,1
facebook,undirected,pamfylien,1
kappadokien,undirected,pamfylien,3
mesopotamien,undirected,pamfylien,3
liben,undirected,pamfylien,1
babel,undirected,kyrene,2
kyrene,undirected,københavn,1
kyrene,undirected,sorø,1
facebook,undirected,kyrene,1
kappadokien,undirected,kyrene,2
kyrene,undirected,mesopotamien,2
kyrene,undirected,liben,1
babel,undirected,københavn,1
babel,undirected,sorø,1
babel,undirected,facebook,2
babel,undirected,kappadokien,2
babel,undirected,mesopotamien,2
babel,undirected,liben,1
københavn,undirected,sorø,1
facebook,undirected,københavn,7
kappadokien,undirected,københavn,1
københavn,undirected,mesopotamien,1
københavn,undirected,liben,1
facebook,undirected,sorø,1
kappadokien,undirected,sorø,1
mesopotamien,undirected,sorø,1
liben,undirected,sorø,1
facebook,undirected,kappadokien,1
facebook,undirected,mesopotamien,1
facebook,undirected,liben,1
kappadokien,undirected,mesopotamien,3
kappadokien,undirected,liben,1
liben,undirected,mesopotamien,1
eidsvåg,undirected,rusland,1
himmeriget,undirected,rusland,1
eidsvåg,undirected,himmeriget,1
egypten,undirected,mos,2
egypten,undirected,himmellys,1
betlehem,undirected,egypten,51
egypten,undirected,nazareth,22
korset,undirected,mos,1
jerusalem,undirected,korset,82
himmellys,undirected,korset,1
golgata,undirected,mos,1
jerusalem,undirected,mos,7
himmellys,undirected,mos,1
betlehem,undirected,mos,3
mos,undirected,nazareth,2
golgata,undirected,himmellys,1
golgata,undirected,nazareth,12
himmellys,undirected,jerusalem,1
betlehem,undirected,himmellys,1
himmellys,undirected,nazareth,1
mindelunden,undirected,paradis,2
mindelunden,undirected,rigsarkivet,2
hellerup,undirected,paradis,2
paradis,undirected,rigsarkivet,2
hellerup,undirected,rigsarkivet,2
galilæa,undirected,israels,13
galilæa,undirected,vesterbro,2
galilæa,undirected,sidon,3
esajas,undirected,galilæa,4
galilæa,undirected,nazaret,31
galilæa,undirected,israel,27
israels,undirected,vesterbro,1
esajas,undirected,israels,10
sidon,undirected,vesterbro,1
esajas,undirected,vesterbro,1
jerusalem,undirected,vesterbro,3
nazaret,undirected,vesterbro,2
israel,undirected,vesterbro,3
esajas,undirected,sidon,2
jerusalem,undirected,sidon,5
nazaret,undirected,sidon,3
esajas,undirected,jerusalem,20
esajas,undirected,nazaret,4
esajas,undirected,israel,16
nørretranders,undirected,tutu,1
europas,undirected,riget,1
betlehem,undirected,cambodja,2
cambodja,undirected,israel,1
jordens,undirected,københavn,14
galilei,undirected,universet,1
troen,undirected,universet,2
europa,undirected,universet,6
galilei,undirected,troen,1
europa,undirected,galilei,1
europa,undirected,troen,2
helvede,undirected,nivaagaard museum,1
arvingerne,undirected,thailand,1
mount everest,undirected,thailand,1
arvingerne,undirected,mount everest,1
golgata,undirected,skt,1
golgata,undirected,thranholm,1
babylon,undirected,golgata,2
esajas,undirected,golgata,3
filippinerne,undirected,golgata,1
golgata,undirected,kosmos,1
skt,undirected,thranholm,1
babylon,undirected,skt,1
esajas,undirected,skt,1
betlehem,undirected,skt,5
filippinerne,undirected,skt,1
kosmos,undirected,skt,1
babylon,undirected,thranholm,1
esajas,undirected,thranholm,1
betlehem,undirected,thranholm,1
filippinerne,undirected,thranholm,1
kosmos,undirected,thranholm,1
babylon,undirected,esajas,6
babylon,undirected,filippinerne,1
babylon,undirected,kosmos,1
esajas,undirected,filippinerne,1
esajas,undirected,kosmos,2
betlehem,undirected,filippinerne,2
betlehem,undirected,kosmos,2
filippinerne,undirected,kosmos,1
damaskas,undirected,danmark,1
danmark,undirected,vejen,3
afghanistan,undirected,damaskas,1
damaskas,undirected,vejen,1
afghanistan,undirected,vejen,1
esajas,undirected,korset,2
grækenland,undirected,tyskland,1
europa parlamentet,undirected,grækenland,1
boko haram,undirected,grækenland,1
grækenland,undirected,nigeria,3
europas,undirected,grækenland,1
boro haram,undirected,grækenland,1
europa parlamentet,undirected,tyskland,1
boko haram,undirected,tyskland,1
europa,undirected,tyskland,24
nigeria,undirected,tyskland,1
europas,undirected,tyskland,6
boro haram,undirected,tyskland,1
boko haram,undirected,europa parlamentet,1
danmark,undirected,europa parlamentet,1
europa,undirected,europa parlamentet,1
europa parlamentet,undirected,nigeria,1
europa parlamentet,undirected,europas,1
boro haram,undirected,europa parlamentet,1
boko haram,undirected,danmark,1
boko haram,undirected,europa,1
boko haram,undirected,nigeria,2
boko haram,undirected,europas,1
boko haram,undirected,boro haram,1
danmark,undirected,nigeria,15
danmark,undirected,europas,14
boro haram,undirected,danmark,1
europa,undirected,nigeria,7
europa,undirected,europas,12
boro haram,undirected,europa,1
europas,undirected,nigeria,1
boro haram,undirected,nigeria,1
boro haram,undirected,europas,1
helvedes,undirected,usa,1
helvedes,undirected,konfirmandhuset,1
konfirmandhuset,undirected,usa,1
danmark,undirected,facebook,23
danmark,undirected,riget,3
facebook,undirected,riget,1
betesda dam,undirected,new jersey,1
danmark,undirected,mols,2
chiantiområdet,undirected,mols,1
mols,undirected,odsherred,1
chiantis,undirected,mols,1
mols,undirected,toscana,1
chiantiområdet,undirected,danmark,1
danmark,undirected,odsherred,2
chiantis,undirected,danmark,1
danmark,undirected,toscana,2
chiantiområdet,undirected,odsherred,1
chiantiområdet,undirected,chiantis,1
chiantiområdet,undirected,toscana,1
chiantis,undirected,odsherred,1
odsherred,undirected,toscana,1
chiantis,undirected,toscana,1
japan,undirected,kærstads,1
kærstads,undirected,udkantsisrael,1
kærstads,undirected,menneskesønnen,1
kærstads,undirected,nazareth,1
japan,undirected,udkantsisrael,1
japan,undirected,menneskesønnen,1
japan,undirected,nazareth,2
menneskesønnen,undirected,udkantsisrael,2
nazareth,undirected,udkantsisrael,4
danmark,undirected,rusland,20
rusland,undirected,storebæltsbroer,1
rusland,undirected,sotje,1
cambodja,undirected,rusland,1
jerusalem,undirected,rusland,9
danmark,undirected,storebæltsbroer,1
danmark,undirected,sotje,1
sotje,undirected,storebæltsbroer,1
cambodja,undirected,storebæltsbroer,1
jerusalem,undirected,storebæltsbroer,1
cambodja,undirected,sotje,1
jerusalem,undirected,sotje,1
cambodja,undirected,jerusalem,3
ballerupcentret,undirected,østerland,1
genbrugsstationen,undirected,østerland,1
ballerupcentret,undirected,genbrugsstationen,1
ballerup,undirected,jorden,1
norge,undirected,norges,5
norge,undirected,troen,2
norge,undirected,vanløse,1
norges,undirected,troen,1
norges,undirected,vanløse,1
troen,undirected,vanløse,1
afghanistan,undirected,korset,3
jerusalem,undirected,sydafrika,11
esbjerg,undirected,jerusalem,8
esbjerg,undirected,sydafrika,1
jerusalem,undirected,universets,4
syrien,undirected,universet,9
jerusalems,undirected,nazareth,27
spanien,undirected,universet,1
emmaus,undirected,universet,5
damaskus,undirected,universet,2
emmaus,undirected,spanien,3
damaskus,undirected,spanien,1
damaskus,undirected,emmaus,5
getsemane have,undirected,smørum kirkes,2
smørum,undirected,smørum kirkes,2
smørum kirke,undirected,smørum kirkes,2
getsemane have,undirected,smørum,2
getsemane have,undirected,smørum kirke,2
smørum,undirected,smørum kirke,2
irak,undirected,syrien,47
jordan,undirected,syrien,7
krudttønden,undirected,syrien,2
den jødiske synagoge,undirected,syrien,1
nørrebro,undirected,syrien,1
israel,undirected,syrien,41
irak,undirected,jordan,3
irak,undirected,krudttønden,1
den jødiske synagoge,undirected,irak,1
irak,undirected,nørrebro,1
irak,undirected,israel,21
jordan,undirected,krudttønden,1
den jødiske synagoge,undirected,jordan,1
jordan,undirected,nørrebro,1
israel,undirected,jordan,13
den jødiske synagoge,undirected,krudttønden,1
krudttønden,undirected,nørrebro,1
israel,undirected,krudttønden,1
den jødiske synagoge,undirected,nørrebro,1
den jødiske synagoge,undirected,israel,1
israel,undirected,nørrebro,3
jorden,undirected,tyskland,2
japan,undirected,jorden,3
jorden,undirected,universets,3
europa,undirected,jorden,14
jorden,undirected,københavn,13
jorden,undirected,odsherred,1
jorden,undirected,sydøstasien,1
england,undirected,jorden,7
jorden,undirected,thailand,1
japan,undirected,tyskland,4
jordens,undirected,tyskland,7
tyskland,undirected,universets,1
københavn,undirected,tyskland,14
odsherred,undirected,tyskland,1
sydøstasien,undirected,tyskland,1
england,undirected,tyskland,12
frankrig,undirected,tyskland,13
thailand,undirected,tyskland,1
danmark,undirected,japan,7
japan,undirected,jordens,1
japan,undirected,universets,1
europa,undirected,japan,4
japan,undirected,københavn,1
japan,undirected,odsherred,1
japan,undirected,sydøstasien,2
england,undirected,japan,3
frankrig,undirected,japan,1
japan,undirected,thailand,2
danmark,undirected,universets,6
danmark,undirected,sydøstasien,2
danmark,undirected,england,32
danmark,undirected,frankrig,21
danmark,undirected,thailand,3
jordens,undirected,universets,1
europa,undirected,jordens,9
jordens,undirected,odsherred,3
jordens,undirected,sydøstasien,2
england,undirected,jordens,5
frankrig,undirected,jordens,4
jordens,undirected,thailand,3
europa,undirected,universets,2
københavn,undirected,universets,1
odsherred,undirected,universets,1
sydøstasien,undirected,universets,1
england,undirected,universets,1
frankrig,undirected,universets,1
thailand,undirected,universets,1
europa,undirected,københavn,14
europa,undirected,odsherred,1
europa,undirected,sydøstasien,3
england,undirected,europa,11
europa,undirected,frankrig,11
europa,undirected,thailand,2
københavn,undirected,odsherred,1
københavn,undirected,sydøstasien,2
england,undirected,københavn,4
frankrig,undirected,københavn,6
københavn,undirected,thailand,2
odsherred,undirected,sydøstasien,1
england,undirected,odsherred,1
frankrig,undirected,odsherred,1
odsherred,undirected,thailand,1
england,undirected,sydøstasien,1
frankrig,undirected,sydøstasien,1
sydøstasien,undirected,thailand,3
england,undirected,frankrig,8
england,undirected,thailand,1
frankrig,undirected,thailand,1
israels,undirected,universet,7
fiskeri og søfartsmuseet,undirected,jorden,1
fanø,undirected,jorden,1
fiskeri og søfartsmuseet,undirected,københavn,1
fanø,undirected,københavn,2
københavn,undirected,paradis,18
fanø,undirected,fiskeri og søfartsmuseet,1
fiskeri og søfartsmuseet,undirected,paradis,1
fanø,undirected,paradis,1
egypten,undirected,israel,72
betania,undirected,egypten,3
egypten,undirected,jordanfloden,3
betania,undirected,israel,10
israel,undirected,jordanfloden,27
betania,undirected,jerusalem,46
betania,undirected,jordanfloden,3
danmark,undirected,sydafrika,13
himmeriget,undirected,sydafrika,3
israel,undirected,sydafrika,9
sydafrika,undirected,troen,2
danmark,undirected,himmeriget,21
danmark,undirected,troen,6
himmeriget,undirected,israel,20
himmeriget,undirected,troen,4
israel,undirected,troen,7
middelhavet,undirected,syrien,17
syrien,undirected,vesten,3
sydsudan,undirected,syrien,9
danmarks,undirected,syrien,10
buen,undirected,syrien,1
irak,undirected,middelhavet,5
middelhavet,undirected,vesten,3
middelhavet,undirected,sydsudan,2
danmarks,undirected,middelhavet,3
buen,undirected,middelhavet,1
afrika,undirected,middelhavet,9
irak,undirected,vesten,4
irak,undirected,sydsudan,6
danmarks,undirected,irak,6
buen,undirected,irak,1
afrika,undirected,irak,5
sydsudan,undirected,vesten,2
danmarks,undirected,vesten,2
buen,undirected,vesten,1
afrika,undirected,vesten,3
danmarks,undirected,sydsudan,2
buen,undirected,sydsudan,1
afrika,undirected,sydsudan,2
buen,undirected,danmarks,1
afrika,undirected,danmarks,7
afrika,undirected,buen,1
samaria,undirected,testrup højskole,1
testrup højskole,undirected,universet,1
testrup højskole,undirected,universets,1
samaria,undirected,universet,1
samaria,undirected,universets,1
universet,undirected,universets,4
smørum,undirected,syrien,1
smørum kulturhus,undirected,syrien,1
syrien,undirected,tyskland,8
syrien,undirected,øresund,1
sverige,undirected,syrien,7
europa,undirected,syrien,31
hekkenfeldt,undirected,syrien,1
korsbæk,undirected,syrien,1
matador,undirected,syrien,1
konfirmandhuset,undirected,syrien,1
egedal kommune,undirected,syrien,1
smørum,undirected,smørum kulturhus,1
smørum,undirected,tyskland,1
danmark,undirected,smørum,3
smørum,undirected,øresund,1
smørum,undirected,sverige,1
europa,undirected,smørum,1
hekkenfeldt,undirected,smørum,1
korsbæk,undirected,smørum,1
